_projectid,_teacher_acctid,_schoolid,school_ncesid,school_latitude,school_longitude,school_city,school_state,school_zip,school_metro,school_district,school_county,school_charter,school_magnet,school_year_round,school_nlns,school_kipp,school_charter_ready_promise,teacher_prefix,teacher_teach_for_america,teacher_ny_teaching_fellow,primary_focus_subject,primary_focus_area,secondary_focus_subject,secondary_focus_area,resource_type,poverty_level,grade_level,vendor_shipping_charges,sales_tax,payment_processing_charges,fulfillment_labor_materials,total_price_excluding_optional_support,total_price_including_optional_support,students_reached,total_donations,num_donors,eligible_double_your_impact_match,eligible_almost_home_match,funding_status,date_posted,date_completed,date_thank_you_packet_mailed,date_expiration
"""6b39584ebd497b9d103399e7904a3633""","""b0042d4ade31d32375dbd33db7bd24dc""","""c4c3c53e105f94f99ba5fb6e87c45c9e""",360009402812,40.688613,-73.934974,Brooklyn,NY,11221,urban,New York City Dept Of Ed,Kings (Brooklyn),f,t,f,f,f,f,Mr.,t,f,History & Geography,History & Civics,Social Sciences,History & Civics,Books,highest poverty,Grades 3-5,,,,,303.76,370.44,20,352.00,2,f,f,completed,2004-10-12,2004-11-26,2005-01-11,2005-06-12
"""484d0fc725875269bc44a59a6acd816b""","""8a3e127d4bf71e52f759aa79b2b33570""","""d8f3760ada01ce96622a78340e90710d""",360008405920,40.810069,-73.917953,Bronx,NY,10454,urban,New York City Dept Of Ed,Bronx,f,f,f,f,f,f,Mr.,t,f,Literacy,Literacy & Language,,,Books,highest poverty,Grades 6-8,,,,,280.85,342.50,33,323.00,1,f,f,completed,2004-10-12,2004-11-11,2005-05-26,2005-04-10
"""50ec8cf13d3ec1d144e1c7946a6ab0cc""","""0313837513fa33c890017d4c2655b72e""","""7b85a52aaf24eebb52322e1f27cb4b84""",370345001421,34.587378,-77.479119,Holly Ridge,NC,28445,rural,Onslow Co School District,Onslow,f,f,f,f,f,f,Mrs.,f,f,Mathematics,Math & Science,,,Supplies,high poverty,Grades 9-12,,,,,62.53,76.26,178,76.00,1,f,f,completed,2004-09-27,2004-10-29,2004-12-10,2005-05-27
"""1cb8e70e659c4774583c983606f91fdb""","""48422936926a17d90e5e3cb20385d29f""","""eed10e16f835ce4ee2bb242b697b5df3""",360011902255,40.697636,-73.943298,Brooklyn,NY,11206,urban,New York City Dept Of Ed,Kings (Brooklyn),f,f,f,f,f,f,Ms.,f,f,Literacy,Literacy & Language,Early Development,Applied Learning,Supplies,highest poverty,Grades 3-5,,,,,1463.60,1784.88,8,0.00,0,f,f,expired,2004-10-12,,,2005-06-12
"""bc95152f7cf4d320e93768b94f83f173""","""c7fae000f2d0c6a5ddee4f944ed665c8""","""f22d84c83b5293b43ef76efb35cd7ad7""",360010202420,40.756960,-73.934357,Long Is City,NY,11101,urban,New York City Dept Of Ed,Queens,f,f,f,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,Early Development,Applied Learning,Books,highest poverty,Grades 3-5,,,,,348.50,425.00,100,401.00,1,f,f,completed,2004-10-15,2004-11-19,2005-04-23,2005-03-17
"""fb78af707275f7bf71a661804b23756f""","""1bec9d824591fba245b1017f751948aa""","""fd48fa64e667f30ab9fd59ec7e30c799""",360011904358,40.702308,-73.953089,Brooklyn,NY,11206,urban,New York City Dept Of Ed,Kings (Brooklyn),f,f,f,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,,,Books,highest poverty,Grades 3-5,,,,,468.78,571.68,26,539.10,1,f,f,completed,2004-10-12,2005-04-11,2005-06-01,2005-06-12
"""5707b006186908fdf2bedae4a46fa5e7""","""0bf0fcf0b5b55249ee8ece86542439ee""","""83ca40e418cb7010ca4e308bc95a7f71""",360008602160,40.828003,-73.917702,Bronx,NY,10451,urban,New York City Dept Of Ed,Bronx,f,f,f,f,f,f,Mr.,t,f,Visual Arts,Music & The Arts,Early Development,Applied Learning,Technology,highest poverty,Grades 3-5,,,,,1169.40,1426.10,28,1340.00,39,f,f,completed,2004-10-05,2004-11-25,2005-06-28,2005-06-05
"""c3e4b66d7d46a9b1aa6eed3cc46f3f6a""","""ac3d575cd2d7a58063677162afd90f7d""","""5f4bef33b0e38aaaeb322025e8da42cf""",360008602528,40.827859,-73.914261,Bronx,NY,10456,urban,New York City Dept Of Ed,Bronx,f,f,f,f,f,f,Mr.,t,f,Applied Sciences,Math & Science,Early Development,Applied Learning,Technology,highest poverty,Grades 6-8,,,,,2318.90,2827.93,120,2672.75,80,f,f,completed,2004-10-04,2005-01-05,2005-02-04,2005-06-04
"""3cccf8bfdd44a14d348a7a08c1c9b3df""","""ac3d575cd2d7a58063677162afd90f7d""","""5f4bef33b0e38aaaeb322025e8da42cf""",360008602528,40.827859,-73.914261,Bronx,NY,10456,urban,New York City Dept Of Ed,Bronx,f,f,f,f,f,f,Mr.,t,f,Applied Sciences,Math & Science,Mathematics,Math & Science,Technology,highest poverty,Grades 6-8,,,,,1504.70,1835.00,120,0.00,0,f,f,expired,2004-12-07,,,2005-08-07
"""699058f519fef8e655be3440c145bc25""","""0fe10deba01d12ac5f31bbefdf3f08cc""","""f9a9cf282254a3bd3b9618a16c70bda7""",360007602270,40.724286,-73.986425,New York,NY,10009,urban,New York City Dept Of Ed,New York (Manhattan),f,f,f,f,f,f,Ms.,t,f,Literacy,Literacy & Language,Literature & Writing,Literacy & Language,Supplies,highest poverty,Grades PreK-2,,,,,417.28,508.88,60,487.00,4,f,f,completed,2004-10-13,2004-12-24,2005-02-23,2005-04-07
"""0364422b884ba2f770b7450cef489302""","""ac3d575cd2d7a58063677162afd90f7d""","""5f4bef33b0e38aaaeb322025e8da42cf""",360008602528,40.827859,-73.914261,Bronx,NY,10456,urban,New York City Dept Of Ed,Bronx,f,f,f,f,f,f,Mr.,t,f,Environmental Science,Math & Science,Applied Sciences,Math & Science,Supplies,highest poverty,Grades 6-8,,,,,1476.00,1800.00,120,0.00,0,f,f,expired,2004-10-12,,,2005-06-12
"""fa9f3e1bc71dff61531af7bb33d52689""","""cbbce892b26d0e8b35873b3c1332c838""","""85e9348e00fe5cb795586c3df69ba0b1""",370465001817,36.325808,-78.398087,Henderson,NC,27536,,Vance Co School District,Vance,f,f,f,f,f,f,Mr.,f,f,Environmental Science,Math & Science,Applied Sciences,Math & Science,Technology,highest poverty,Grades 6-8,,,,,927.63,1131.26,100,1067.00,1,f,f,completed,2004-09-23,2004-11-24,2005-06-03,2005-05-23
"""aa6b9666cd90e9c6c216a5a946a92930""","""ac3d575cd2d7a58063677162afd90f7d""","""5f4bef33b0e38aaaeb322025e8da42cf""",360008602528,40.827859,-73.914261,Bronx,NY,10456,urban,New York City Dept Of Ed,Bronx,f,f,f,f,f,f,Mr.,t,f,Applied Sciences,Math & Science,Environmental Science,Math & Science,Supplies,highest poverty,Grades 6-8,,,,,460.12,561.12,120,0.00,0,f,f,expired,2004-10-12,,,2005-06-12
"""87f947e6e4de77691a09de87c78c306d""","""0bb78a631b0c13d306258a2be6b2967e""","""b96ce92e601ddb001fc7e130f175f263""",360009202993,40.653109,-74.005170,Brooklyn,NY,11232,urban,New York City Dept Of Ed,Kings (Brooklyn),f,f,f,f,f,f,Mrs.,f,f,Literature & Writing,Literacy & Language,Literacy,Literacy & Language,Books,highest poverty,Grades 3-5,,,,,230.11,280.62,30,246.00,2,f,f,completed,2004-10-12,2004-12-07,2005-01-11,2005-06-12
"""025c3c6c118025207089da3bb645f45b""","""d8be6392770f59e8950d1de3d5efce38""","""40c424aef1321dd168205a33a012f783""",360008502302,40.822346,-73.888969,Bronx,NY,10459,urban,New York City Dept Of Ed,Bronx,f,f,f,f,f,f,Ms.,t,f,Literacy,Literacy & Language,,,Books,highest poverty,Grades 6-8,,,,,439.73,536.26,12,506.00,1,f,f,completed,2004-10-12,2004-12-03,2005-01-21,2005-06-12
"""99fd7cbb69406051dd4c15659b6e4bb5""","""73a76dee771a2de090016a642e9afe6a""","""3706b4dd4d68da21df7015cba19dbc02""",360013905776,40.806160,-73.948020,New York,NY,10027,urban,New York City Dept Of Ed,New York (Manhattan),t,f,f,t,f,f,Mr.,t,f,Other,Applied Learning,,,Technology,high poverty,Grades 6-8,,,,,57.40,70.00,27,67.00,1,f,f,completed,2004-10-13,2004-11-10,2005-04-08,2005-06-30
"""7ffb0e551b6e0e75a786b377de1080d1""","""8fb01d8014689f67f9acdb31adf689b9""","""f330a68445482c50925682533108ce9a""",370150000610,36.157898,-80.202222,Winston Salem,NC,27105,urban,Winston-salem Forsyth Co SD,Forsyth,f,f,f,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,,,Technology,highest poverty,Grades PreK-2,,,,,425.38,518.76,26,0.00,0,f,f,expired,2004-10-14,,,2005-06-14
"""c3518e15bff7fad124185a1d51f1df30""","""0bb78a631b0c13d306258a2be6b2967e""","""b96ce92e601ddb001fc7e130f175f263""",360009202993,40.653109,-74.005170,Brooklyn,NY,11232,urban,New York City Dept Of Ed,Kings (Brooklyn),f,f,f,f,f,f,Mrs.,f,f,Literature & Writing,Literacy & Language,Literacy,Literacy & Language,Books,highest poverty,Grades 3-5,,,,,222.43,271.26,29,256.00,1,f,f,completed,2004-10-12,2004-11-25,2005-01-26,2005-06-12
"""5f1b40b921c600cf02dba2ccf26ec2bf""","""fa53f2edac15985bf180a803e3238fbd""","""6f9bc725dd84cef3e98eafe7cd4da88d""",360008405119,40.813663,-73.925957,Bronx,NY,10451,urban,New York City Dept Of Ed,Bronx,f,f,f,f,f,f,Ms.,f,t,Music,Music & The Arts,,,Supplies,highest poverty,Grades 6-8,,,,,2316.50,2825.00,300,0.00,0,f,f,completed,2004-10-13,2004-12-10,,2005-06-13
"""d2f7f5960c29d5d0b59aa8a2b906f8fb""","""dc961019abebf5988562487ff99f2a62""","""63b14a296b381f00b224ee1f8a0170b0""",360008506081,40.815417,-73.885571,Bronx,NY,10474,urban,New York City Dept Of Ed,Bronx,f,f,f,f,f,f,Ms.,t,f,Literacy,Literacy & Language,,,Books,highest poverty,Grades 3-5,,,,,986.67,1203.26,24,1134.00,19,f,f,completed,2004-10-12,2004-10-26,2004-12-21,2005-06-12
"""d83f1b70399d1e2548bab3df431fc253""","""9f14bf7d34656fb79ebe79aaa6c84cf5""","""c69ce107c091ea74086105f6c940d33c""",370345001233,34.733319,-77.528501,Jacksonville,NC,28540,urban,Onslow Co School District,Onslow,f,f,f,f,f,f,Mrs.,f,f,Mathematics,Math & Science,,,Technology,high poverty,Grades 3-5,,,,,1673.31,2040.62,35,1925.00,1,f,f,completed,2004-09-22,2004-09-27,2004-11-09,2005-05-22
"""a732f713eb5ffe1a7901e1aad2cec283""","""7fb1bd8463e692109372976d68d1724a""","""fe7c259558c213fcf3e5a49a59527fc8""",370297001202,35.224697,-80.625221,Charlotte,NC,28227,rural,Charlotte-mecklenburg Sch Dist,Mecklenburg,f,f,f,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,,,Supplies,high poverty,Grades PreK-2,,,,,130.18,158.76,19,150.00,1,f,f,completed,2004-11-10,2004-12-09,2005-04-01,2005-07-10
"""72e08df6475ae882276375f5aecba02c""","""c9097b00c5edd1de4d00ba906b7b248a""","""f330a68445482c50925682533108ce9a""",370150000610,36.157898,-80.202222,Winston Salem,NC,27105,urban,Winston-salem Forsyth Co SD,Forsyth,f,f,f,f,f,f,Mrs.,f,f,Mathematics,Math & Science,,,Supplies,highest poverty,Grades 3-5,,,,,123.00,150.00,10,142.00,1,f,f,completed,2004-09-22,2004-11-23,2005-04-01,2005-05-22
"""e93e76301210ffe592959240ff74f928""","""42fce96b9b10b0c039ff698becc1c90f""","""8898c0d5a8b988f30637d14d7f4b51cc""",360011902764,40.706965,-73.945413,Brooklyn,NY,11206,urban,New York City Dept Of Ed,Kings (Brooklyn),f,f,f,f,f,f,Ms.,f,f,Performing Arts,Music & The Arts,,,Trips,highest poverty,Grades PreK-2,,,,,1584.65,1932.50,26,1823.00,1,f,f,completed,2004-10-21,2004-12-13,2005-06-01,2005-03-15
"""b80a60413e0c7e7c51d40fe222e83879""","""8d9cab252ee2a6416080738e2af38964""","""eed10e16f835ce4ee2bb242b697b5df3""",360011902255,40.697636,-73.943298,Brooklyn,NY,11206,urban,New York City Dept Of Ed,Kings (Brooklyn),f,f,f,f,f,f,Ms.,t,f,Social Sciences,History & Civics,History & Geography,History & Civics,Supplies,highest poverty,Grades 3-5,,,,,98.20,119.76,21,113.00,1,f,f,completed,2004-10-03,2004-10-18,,2005-06-28
"""2f90877c866c2dfdad3d9d1b878895c6""","""1a10f86b4d365407563af623f88a278c""","""56e95c5dd9d40ba349113da52c94dc2c""",360008702016,40.877145,-73.912413,Bronx,NY,10463,urban,New York City Dept Of Ed,Bronx,f,f,f,f,f,f,Mr.,f,t,Literacy,Literacy & Language,Literature & Writing,Literacy & Language,Books,highest poverty,Grades 9-12,,,,,418.20,510.00,120,481.00,1,f,f,completed,2004-10-13,2004-12-02,,2005-06-13
"""af54758b31a09fa59bb57ff2bf5cc589""","""42f77a81fb3c309dee05c9cd9f86b28e""","""6f9bc725dd84cef3e98eafe7cd4da88d""",360008405119,40.813663,-73.925957,Bronx,NY,10451,urban,New York City Dept Of Ed,Bronx,f,f,f,f,f,f,Ms.,f,t,Literacy,Literacy & Language,,,Books,highest poverty,Grades 6-8,,,,,1068.05,1302.50,40,1323.00,4,f,f,completed,2004-10-13,2004-11-12,2005-02-03,2005-05-18
"""2a52d3b7a7d900417f6beed9103c6d06""","""b218f64064e174657336d229e2231962""","""52835c082f36edc0c90aff0c11a2e9b3""",360007902605,40.792306,-73.952037,New York,NY,10029,urban,New York City Dept Of Ed,New York (Manhattan),f,f,f,f,f,f,Ms.,f,f,History & Geography,History & Civics,,,Trips,highest poverty,Grades 3-5,,,,,112.75,137.50,32,130.00,1,f,f,completed,2004-10-05,2004-10-15,2004-11-16,2005-06-20
"""a008f94e1285a002bced31989fe481da""","""b218f64064e174657336d229e2231962""","""52835c082f36edc0c90aff0c11a2e9b3""",360007902605,40.792306,-73.952037,New York,NY,10029,urban,New York City Dept Of Ed,New York (Manhattan),f,f,f,f,f,f,Ms.,f,f,History & Geography,History & Civics,,,Trips,highest poverty,Grades 3-5,,,,,165.03,201.26,32,190.00,1,f,f,completed,2004-10-13,2004-10-22,2005-02-23,2005-06-13
"""7b579469dfd133ba3570333d97e0f0ea""","""ac3d575cd2d7a58063677162afd90f7d""","""5f4bef33b0e38aaaeb322025e8da42cf""",360008602528,40.827859,-73.914261,Bronx,NY,10456,urban,New York City Dept Of Ed,Bronx,f,f,f,f,f,f,Mr.,t,f,Health & Life Science,Math & Science,,,Technology,highest poverty,Grades 6-8,,,,,831.07,1013.50,120,972.55,3,f,f,completed,2004-10-19,2005-01-14,2005-02-23,2005-06-19
"""fabc525335384a213c6927afffe83d1e""","""b218f64064e174657336d229e2231962""","""52835c082f36edc0c90aff0c11a2e9b3""",360007902605,40.792306,-73.952037,New York,NY,10029,urban,New York City Dept Of Ed,New York (Manhattan),f,f,f,f,f,f,Ms.,f,f,History & Geography,History & Civics,History & Geography,History & Civics,Trips,highest poverty,Grades 3-5,,,,,304.43,371.26,32,350.09,1,f,f,completed,2004-12-19,2005-04-15,2005-06-29,2005-08-19
"""ea5cda2b41b77e686da6d55f1aa04543""","""7dc9098589b3f43a0c0247fe1e5a4456""","""1f3a2985cb586c79c47db5c8ca703ac7""",360008405521,40.813894,-73.920867,Bronx,NY,10454,urban,New York City Dept Of Ed,Bronx,f,f,f,f,f,f,Mr.,t,f,History & Geography,History & Civics,Early Development,Applied Learning,Other,highest poverty,Grades 6-8,,,,,236.88,288.88,100,274.00,2,f,f,completed,2004-10-04,2004-10-26,2004-12-15,2005-06-04
"""9b75ecefa3aa616d0ff18e82ffc52b1b""","""df4ebeff55debefc1d71078ef010fa1d""","""59cfeeabdf55b1b82b03d2d817e7647a""",360012102794,40.667301,-73.908045,Brooklyn,NY,11212,urban,New York City Dept Of Ed,Kings (Brooklyn),f,f,f,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,Literature & Writing,Literacy & Language,Books,highest poverty,Grades PreK-2,,,,,207.56,253.12,28,240.00,2,f,f,completed,2004-10-13,2005-01-03,,2005-06-13
"""dcf11d8521330d8abb027a8438c1654c""","""25fc06a2b00e3cda94abf3299c01083c""","""f4759964b2b02180471ed1db57887656""",370297001231,35.216339,-80.686729,Charlotte,NC,28215,urban,Charlotte-mecklenburg Sch Dist,Mecklenburg,f,f,f,f,f,f,Mrs.,f,f,Mathematics,Math & Science,,,Supplies,highest poverty,Grades PreK-2,,,,,285.98,348.76,22,329.00,1,f,f,completed,2004-09-29,2004-12-27,2005-04-01,2005-05-29
"""31b5e2eaba88c4028bd6082a3f27b832""","""df4ebeff55debefc1d71078ef010fa1d""","""59cfeeabdf55b1b82b03d2d817e7647a""",360012102794,40.667301,-73.908045,Brooklyn,NY,11212,urban,New York City Dept Of Ed,Kings (Brooklyn),f,f,f,f,f,f,Mrs.,f,f,Other,Applied Learning,,,Technology,highest poverty,Grades PreK-2,,,,,143.50,175.00,30,166.00,1,f,f,completed,2004-10-13,2004-11-26,2005-04-28,2005-06-13
"""2b969de2fd94ccd4e4fa356d58b97756""","""b218f64064e174657336d229e2231962""","""52835c082f36edc0c90aff0c11a2e9b3""",360007902605,40.792306,-73.952037,New York,NY,10029,urban,New York City Dept Of Ed,New York (Manhattan),f,f,f,f,f,f,Ms.,f,f,Visual Arts,Music & The Arts,,,Supplies,highest poverty,Grades 3-5,,,,,150.06,183.00,32,151.00,1,f,f,completed,2004-10-04,2004-10-07,2004-10-27,2005-06-04
"""5b5824dc28078682f37f0ccea88df5d7""","""df4ebeff55debefc1d71078ef010fa1d""","""59cfeeabdf55b1b82b03d2d817e7647a""",360012102794,40.667301,-73.908045,Brooklyn,NY,11212,urban,New York City Dept Of Ed,Kings (Brooklyn),f,f,f,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,,,Supplies,highest poverty,Grades PreK-2,,,,,291.00,354.88,30,334.65,1,f,f,completed,2004-10-13,2005-03-03,,2005-06-13
"""8cec1d6d9b4870593b79fef8e6ea4a44""","""df4ebeff55debefc1d71078ef010fa1d""","""59cfeeabdf55b1b82b03d2d817e7647a""",360012102794,40.667301,-73.908045,Brooklyn,NY,11212,urban,New York City Dept Of Ed,Kings (Brooklyn),f,f,f,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,,,Supplies,highest poverty,Grades PreK-2,,,,,106.09,129.38,30,123.00,1,f,f,completed,2004-10-13,2004-12-13,,2005-06-13
"""6aa1313ada3cdac009654cc1b9691dc4""","""ac3d575cd2d7a58063677162afd90f7d""","""5f4bef33b0e38aaaeb322025e8da42cf""",360008602528,40.827859,-73.914261,Bronx,NY,10456,urban,New York City Dept Of Ed,Bronx,f,f,f,f,f,f,Mr.,t,f,Applied Sciences,Math & Science,Environmental Science,Math & Science,Supplies,highest poverty,Grades 6-8,,,,,1020.49,1244.50,120,1174.69,2,f,f,completed,2004-10-18,2006-12-08,2007-03-08,2005-06-18
"""4140e0d52ac584b6909382f35123c8b4""","""ac3d575cd2d7a58063677162afd90f7d""","""5f4bef33b0e38aaaeb322025e8da42cf""",360008602528,40.827859,-73.914261,Bronx,NY,10456,urban,New York City Dept Of Ed,Bronx,f,f,f,f,f,f,Mr.,t,f,Applied Sciences,Math & Science,,,Supplies,highest poverty,Grades 6-8,,,,,258.30,315.00,120,298.00,1,f,f,completed,2004-10-15,2004-12-30,2005-02-11,2005-06-15
"""72897de062172c25d44ac3609b82a24b""","""ebf8b70ca35046e960924a73c28a5ac6""","""5f6eab9bafea4d10b64f3d1eeccd19dd""",360010302146,40.642044,-74.085434,Staten Island,NY,10301,urban,New York City Dept Of Ed,Richmond (Staten Island),f,f,f,f,f,f,Ms.,f,f,Literacy,Literacy & Language,Literature & Writing,Literacy & Language,Books,highest poverty,Grades 3-5,,,,,264.86,323.00,30,305.00,1,f,f,completed,2004-10-13,2004-12-21,2005-02-23,2005-06-13
"""322c6cecbcb12f3357dfb372697532d9""","""4d0938d49ac02a0c567a6a5fe39666d5""","""a6d1d00ff0050cf23fab4dc95a3e882b""",360009505710,40.659228,-73.942653,Brooklyn,NY,11203,urban,New York City Dept Of Ed,Kings (Brooklyn),f,f,f,f,f,f,Ms.,f,f,Literacy,Literacy & Language,,,Supplies,highest poverty,Grades 6-8,,,,,174.10,212.32,75,201.00,1,f,f,completed,2004-10-13,2005-01-10,2005-11-01,2005-06-13
"""445ac03ad48c8be95d0d2a926baf2041""","""ffbded02ee95bcd2da6a1e558cbadbca""","""ce74c8fee8ca16d33deefcd3db9962bb""",370048000179,35.723938,-81.778763,Morganton,NC,28655,rural,Burke Co School District,Burke,f,f,f,f,f,f,Mrs.,f,f,Early Development,Applied Learning,Other,Applied Learning,Technology,high poverty,Grades PreK-2,,,,,623.20,760.00,6,0.00,0,f,f,expired,2004-09-22,,,2005-05-22
"""f7025cf87bcdd7ed20da9effdb2fe27d""","""e7e7a932f3636a9a3b97b942a085de86""","""caccc946324031cd152f2c56465b312a""",360015102391,40.618338,-74.028718,Brooklyn,NY,11209,urban,New York City Dept Of Ed,Kings (Brooklyn),f,t,f,f,f,f,Ms.,f,f,Special Needs,Special Needs,,,Technology,highest poverty,Grades PreK-2,,,,,123.00,150.00,25,142.00,1,f,f,completed,2004-10-13,2004-10-25,2004-12-01,2005-01-01
"""f57b4cfc72c0336e71b9907396089334""","""1ee12353f41ac9d4ef0dc2621ebd6105""","""b7f0c5ace501a3995e914391f9456c3c""",360008302658,40.821114,-73.951914,New York,NY,10031,urban,New York City Dept Of Ed,New York (Manhattan),f,f,f,f,f,f,Mr.,f,t,Literacy,Literacy & Language,,,Supplies,highest poverty,Grades 3-5,,,,,325.95,397.50,12,373.00,4,f,f,completed,2004-10-13,2004-12-28,,2005-05-27
"""a882e140f82ae047d0363eebf8e228e3""","""0b77a7a42430dceb66d3c938b039ecd1""","""00b9a8cd24ec068aad9aaf91ac05bbbb""",360008605668,40.833548,-73.904282,Bronx,NY,10456,urban,New York City Dept Of Ed,Bronx,f,f,f,f,f,f,Mr.,f,t,Visual Arts,Music & The Arts,,,Supplies,highest poverty,Grades 6-8,,,,,975.39,1189.50,75,1205.24,45,f,f,completed,2004-10-20,2005-06-09,,2005-06-29
"""1c41058a97822eef9e49c96ccdb08f43""","""a751d20b374a885f9a81df144784080a""","""a1f8fe910e5e84d203b5c35ba09b7120""",360008602048,40.830879,-73.901871,Bronx,NY,10456,urban,New York City Dept Of Ed,Bronx,f,f,f,t,f,f,Ms.,f,f,Mathematics,Math & Science,,,Supplies,highest poverty,Grades PreK-2,,,,,227.86,277.88,24,263.00,1,f,f,completed,2004-10-13,2004-12-18,2005-03-11,2005-06-13
"""3eea21c585336e87c7137cc495a497bd""","""1ee12353f41ac9d4ef0dc2621ebd6105""","""b7f0c5ace501a3995e914391f9456c3c""",360008302658,40.821114,-73.951914,New York,NY,10031,urban,New York City Dept Of Ed,New York (Manhattan),f,f,f,f,f,f,Mr.,f,t,Environmental Science,Math & Science,Special Needs,Special Needs,Trips,highest poverty,Grades 3-5,,,,,533.00,650.00,12,0.00,0,f,f,completed,2004-10-13,2005-02-11,,2005-05-27
"""eb84a6b8f1427aee6360696559986d0b""","""a9fe6f3ace966271c5cfe3b71c823c88""","""57894a3b683e7cb453792a5a2d3f4c76""","",35.729801,-81.687943,Morganton,NC,28655,rural,North Carolina Dept of Ed,Burke,f,f,f,f,f,f,Mrs.,f,f,Special Needs,Special Needs,Early Development,Applied Learning,Supplies,moderate poverty,Grades PreK-2,,,,,220.38,268.76,2,284.25,2,f,f,completed,2004-12-22,2005-07-14,2005-11-22,2005-08-22
"""694eab1d89a158f37dbe878a5055a995""","""dc557c94534ec95b162413474c1d8abc""","""f6e59fa49f73f394a612d95f320c6149""",370472002742,35.768905,-78.486756,Knightdale,NC,27545,,Wake Co School District,Wake,f,f,f,f,f,f,Ms.,f,t,Literacy,Literacy & Language,,,Supplies,high poverty,Grades 3-5,,,,,820.00,1000.00,100,0.00,0,f,f,expired,2004-09-26,,,2005-05-01
"""a464194534787d1e0a5d982172024b59""","""ceeab906714b9afd8524b2b3c904e297""","""20e271427731ed642134b8cea33ef6cb""",370001100440,35.028473,-78.797806,Fayetteville,NC,28312,rural,Cumberland Co School District,Cumberland,f,f,f,f,f,f,Mrs.,f,f,Health & Life Science,Math & Science,Other,Applied Learning,Supplies,highest poverty,Grades PreK-2,,,,,105.58,128.76,20,122.00,1,f,f,completed,2004-09-26,2004-11-25,2005-04-01,2005-05-26
"""eaefe4d6306f9acf4ffbde1cc4115202""","""8fd2a34a973fa1dd51ac1026d898e2be""","""d4a0eedf7d8c966568deb999d9a5803b""",360009102793,40.676442,-73.977488,Brooklyn,NY,11217,urban,New York City Dept Of Ed,Kings (Brooklyn),f,f,f,f,f,f,Mrs.,f,f,Visual Arts,Music & The Arts,,,Supplies,high poverty,Grades PreK-2,,,,,3956.50,4825.00,425,4498.76,4,f,f,completed,2004-09-21,2005-03-18,2005-08-05,2005-06-22
"""fd4f5897f84d71accf29e4762a2eca6e""","""9f8464ed8f56930889b4d276fb2103b0""","""fd48fa64e667f30ab9fd59ec7e30c799""",360011904358,40.702308,-73.953089,Brooklyn,NY,11206,urban,New York City Dept Of Ed,Kings (Brooklyn),f,f,f,f,f,f,Mrs.,f,t,Environmental Science,Math & Science,Health & Life Science,Math & Science,Supplies,highest poverty,Grades PreK-2,,,,,174.86,213.24,25,202.00,1,f,f,completed,2004-10-01,2004-10-19,2004-11-15,2005-06-01
"""056d634baebcc564fee04e7ee6129130""","""bb85c1258ef07b59a34048f0e810df89""","""0ac26fc773f18ac66bae524be204a1e6""",360008502505,40.822548,-73.853290,Bronx,NY,10473,urban,New York City Dept Of Ed,Bronx,f,f,f,f,f,f,Mrs.,f,f,Other,Applied Learning,,,Supplies,highest poverty,Grades PreK-2,,,,,631.50,770.12,30,727.00,1,f,f,completed,2004-09-28,2004-12-31,2005-04-23,2005-05-28
"""018748791249c6a1cec06ea33c5c6936""","""85d7f82769fbcd9cbaeedd9775b4892b""","""9c7e5ceeabc970710da96e2bf8c61789""","",40.836655,-73.937113,NEW YORK,NY,10032,,"",New York (Manhattan),f,f,f,f,f,f,Mr.,t,f,Literature & Writing,Literacy & Language,Literacy,Literacy & Language,Books,highest poverty,Grades 6-8,,,,,454.08,553.76,62,523.00,1,f,f,completed,2004-10-13,2005-01-05,2005-03-04,2005-02-15
"""0803d5034564d2661ee361c0fb01b611""","""8c3cfaf16f09714b52d406093234d80a""","""0866104cbc1d642d2b4ee379bca49f33""",370378000904,35.889263,-79.924576,Archdale,NC,27263,,Randolph Co School District,Guilford,f,f,f,f,f,f,Ms.,f,f,Environmental Science,Math & Science,,,Supplies,moderate poverty,Grades 3-5,,,,,292.13,356.26,106,351.00,1,f,f,completed,2004-10-06,2005-01-03,2005-04-01,2005-06-06
"""cbf2b63b6877057dde6c18651930b7ef""","""d47a5bf0e3e6e93c41a1c0072500adf4""","""0a6a2cb572edf2d0a7ee2159c51ff5d7""",370348002536,36.111253,-79.099131,Hillsborough,NC,27278,rural,Orange Co School District,Orange,f,f,f,f,f,f,Mrs.,f,f,Mathematics,Math & Science,,,Supplies,high poverty,Grades PreK-2,,,,,66.63,81.26,200,79.96,1,f,f,completed,2004-09-22,2005-03-17,2005-06-02,2005-05-22
"""3e34596ec01054ac96d1db2bd2e1b4af""","""5e6d2f2f20391f20d0d21b64972e9732""","""35773ef88404945577e5405acf8958c4""",370195000864,36.178453,-77.695171,Enfield,NC,27823,rural,Halifax Co School District,Halifax,f,f,f,f,f,f,Mrs.,f,f,Sports,Health & Sports,Health & Life Science,Math & Science,Supplies,high poverty,Grades PreK-2,,,,,404.88,493.76,100,0.00,0,f,f,completed,2007-03-08,2007-03-08,2007-03-08,2005-04-07
